web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646835776-2896","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=11","New
                        

                        
		

                            Baby Girl Lilac Crew Neck Sweater","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-lilac-crew-neck-sweater/p/210184819","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Lilac Crew Neck Sweater","£3.00","https://primedia.primark.com/i/primark/210184819-01?w=1000&h=1000&img404=missing_product&v=1646835773232&locale=en-*,*"
"1646839105-3545","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=24","Navy Linear Quilt Stitch Velvet Throw","https://www.primark.com/en/all-products/homeware/home-furnishings/throws-and-blankets/navy-linear-quilt-stitch-velvet-throw/p/210144167","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""throws & blankets""}]","Navy Linear Quilt Stitch Velvet Throw","£22.00","https://primedia.primark.com/i/primark/210144167-01?w=1000&h=1000&img404=missing_product&v=1646839101619&locale=en-*,*"
"1646840758-3818","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=30","Silvertone Celestial Shoulder Drop Earrings 6 Pack","https://www.primark.com/en/all-products/womenswear/accessories/jewellery/studs-hoops/silvertone-celestial-shoulder-drop-earrings-6-pack/p/210182393","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""necklaces, earrings & rings""},{""sub-categories"":""earrings""}]","Silvertone Celestial Shoulder Drop Earrings 6 Pack","£3.00","https://primedia.primark.com/i/primark/210182393-01?w=1000&h=1000&img404=missing_product&v=1646840755486&locale=en-*,*"
"1646833319-2425","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Camel Crossbody Camera Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/crossbody/camel-crossbody-camera-bag/p/210280329","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""},{""sub-categories"":""crossbody bags""}]","Camel Crossbody Camera Bag","£8.00","https://primedia.primark.com/i/primark/210280329-01?w=1000&h=1000&img404=missing_product&v=1646833317271&locale=en-*,*"
"1646838461-3435","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=22","Black Padded Plait Medium Heel Mules","https://www.primark.com/en/all-products/womenswear/shoes-boots/heels-wedges/black-padded-plait-medium-heel-mules/p/210136784","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""heels & wedges""}]","Black Padded Plait Medium Heel Mules","£12.00","https://primedia.primark.com/i/primark/210136784-01?w=1000&h=1000&img404=missing_product&v=1646838458102&locale=en-*,*"
"1646834667-2671","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Grey Rouched Back Top","https://www.primark.com/en/all-products/womenswear/clothing/tops/grey-rouched-back-top/p/210294065","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""tops""}]","Grey Rouched Back Top","£7.00","https://primedia.primark.com/i/primark/210294065-01?w=1000&h=1000&img404=missing_product&v=1646834664008&locale=en-*,*"
"1646842128-4095","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=36","Primark Cares
							
						

                            Primark Cares Mint Organic Cotton And Tencel Earthcolors By Archroma Double Flat Sheet","https://www.primark.com/en/all-products/homeware/shop-by-room/bedroom-accessories/primark-cares-mint-organic-cotton-and-tencel-earthcolors-by-archroma-double-flat-sheet/p/134529393","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bedding & accessories""}]","Primark Cares Mint Organic Cotton And Tencel Earthcolors By Archroma Double Flat Sheet","£13.00","https://primedia.primark.com/i/primark/134529393-01?w=1000&h=1000&img404=missing_product&v=1646842124918&locale=en-*,*"
"1646840926-3851","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Clear Glass Mercury Print Storage Jar","https://www.primark.com/en/all-products/homeware/shop-by-room/bathroom-accessories/clear-glass-mercury-print-storage-jar/p/210092698","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bathroom accessories""}]","Clear Glass Mercury Print Storage Jar","£6.00","https://primedia.primark.com/i/primark/210092698-01?w=1000&h=1000&img404=missing_product&v=1646840923648&locale=en-*,*"
"1646835374-2814","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=9","New
                        

                        
		

                            Bunched Faux Plant Pot","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/bunched-faux-plant-pot/p/210180167","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Bunched Faux Plant Pot","£4.00","https://primedia.primark.com/i/primark/210180167-01?w=1000&h=1000&img404=missing_product&v=1646835371392&locale=en-*,*"
"1646836288-3000","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=13","New
                        

                        
		

                            Multicolour Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/multicolour-bath-fizzer/p/210199789","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Multicolour Bath Fizzer","£0.80","https://primedia.primark.com/i/primark/210199789-01?w=1000&h=1000&img404=missing_product&v=1646836284584&locale=en-*,*"
"1646833935-2524","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=3","New
                        

                        
		

                            Baby Charcoal Grey Ribbed Leggings 2 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-charcoal-grey-ribbed-leggings-2-pack/p/210188929","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Charcoal Grey Ribbed Leggings 2 Pack","£4.00","https://primedia.primark.com/i/primark/210188929-01?w=1000&h=1000&img404=missing_product&v=1646833932870&locale=en-*,*"
"1646834810-2699","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=7","New
                        

                        
		

                            Younger Boy Grey DC Batman Joggers","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/younger-boy-grey-dc-batman-joggers/p/210205977","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""}]","Younger Boy Grey DC Batman Joggers","£8.00","https://primedia.primark.com/i/primark/210205977-01?w=1000&h=1000&img404=missing_product&v=1646834807541&locale=en-*,*"
"1646841884-4045","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=35","Ps Sensitive Mouthwwash 100ml","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/ps-sensitive-mouthwwash-100ml/p/134191590","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Ps Sensitive Mouthwwash 100ml","£1.00","https://primedia.primark.com/i/primark/134191590-01?w=1000&h=1000&img404=missing_product&v=1646841881129&locale=en-*,*"
"1646834456-2629","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=5","New
                        

                        
		

                            Baby Green Joggers","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-green-joggers/p/210193627","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Green Joggers","£3.00","https://primedia.primark.com/i/primark/210193627-01?w=1000&h=1000&img404=missing_product&v=1646834453900&locale=en-*,*"
"1646844034-4475","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=44","Ps Prep And Perfect Brightening Priming Gel","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-brightening-priming-gel/p/130887316","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Brightening Priming Gel","£3.00","https://primedia.primark.com/i/primark/130887316-01?w=1000&h=1000&img404=missing_product&v=1646844030483&locale=en-*,*"
"1646835631-2867","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=10","New
                        

                        
		

                            Baby Girl Blue Denim Patchwork Jeans","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-blue-denim-patchwork-jeans/p/210206342","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Blue Denim Patchwork Jeans","£7.00","https://primedia.primark.com/i/primark/210206342-01?w=1000&h=1000&img404=missing_product&v=1646835628982&locale=en-*,*"
"1646836053-2953","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Lilac And Cream Check Shacket","https://www.primark.com/en/all-products/womenswear/clothing/all-jackets-coats/lilac-and-cream-check-shacket/p/210202373","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jackets & coats""}]","Lilac And Cream Check Shacket","£20.00","https://primedia.primark.com/i/primark/210202373-01?w=1000&h=1000&img404=missing_product&v=1646836049421&locale=en-*,*"
"1646840180-3752","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=29","Red Positive Print Sweater","https://www.primark.com/en/all-products/womenswear/clothing/gym-clothes/red-positive-print-sweater/p/210104195","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""gym clothes""}]","Red Positive Print Sweater","£5.00","https://primedia.primark.com/i/primark/210104195-01?w=1000&h=1000&img404=missing_product&v=1646840178428&locale=en-*,*"
"1646840710-3808","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=30","Green Marble Round Standing Mirror","https://www.primark.com/en/all-products/homeware/shop-by-room/bathroom-accessories/green-marble-round-standing-mirror/p/210089897","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bathroom accessories""}]","Green Marble Round Standing Mirror","£7.00","https://primedia.primark.com/i/primark/210089897-01?w=1000&h=1000&img404=missing_product&v=1646840709308&locale=en-*,*"
"1646844902-4651","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Ps Deluxe Love Lashes","https://www.primark.com/en/all-products/cosmetics/makeup/mascara-false-eyelashes/ps-deluxe-love-lashes/p/131925404","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""mascara & false eyelashes""}]","Ps Deluxe Love Lashes","£4.00","https://primedia.primark.com/i/primark/131925404-01?w=1000&h=1000&img404=missing_product&v=1646844897854&locale=en-*,*"
"1646842753-4222","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Newborn Baby Boy Yellow Waffle T-Shirt And Shorts Set","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-clothing-essentials/newborn-baby-boy-yellow-waffle-t-shirt-and-shorts-set/p/134492519","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby clothing essentials""}]","Newborn Baby Boy Yellow Waffle T-Shirt And Shorts Set","£4.00","https://primedia.primark.com/i/primark/134492519-01?w=1000&h=1000&img404=missing_product&v=1646842751812&locale=en-*,*"
"1646836148-2973","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Older Boy Mixed The Simpsons Leisure Suit Set 3 Piece","https://www.primark.com/en/all-products/kids/boys-clothes/pyjamas/older-boy-mixed-the-simpsons-leisure-suit-set-3-piece/p/210176548","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""kids pyjamas""}]","Older Boy Mixed The Simpsons Leisure Suit Set 3 Piece","£12.00","https://primedia.primark.com/i/primark/210176548-01?w=1000&h=1000&img404=missing_product&v=1646836144968&locale=en-*,*"
